1.149848, -0.5445830000000002, 2.1975765000000003
0.9642043835658084, -0.615761473713015, 2.2238624891954877
0.764770127544386, -0.6714070418704114, 2.1987151285579105
0.5623639343261497, -0.7116826346249491, 2.1189334943525115
0.36871993716941676, -0.7376594621431032, 1.9833558896866907
0.19565669238251288, -0.7510537204169713, 1.793294857638445
0.054178396064721496, -0.7538871744714196, 1.5527902097597877
-0.046409632682301846, -0.7481159995838024, 1.2686389563895295
-0.09928677150009431, -0.7352769000459174, 0.9501841576601353
-0.10072616043442136, -0.7161981667557226, 0.6088703711572307
-0.05046367644480872, -0.6908160806387359, 0.25759865216139216
0.048214791755486694, -0.6581247256578244, -0.09006390598696463
0.18868277248423312, -0.6162712644337411, -0.42074883122912665
0.3614655755763442, -0.5627909226479026, -0.722145219574549
0.5549738836394733, -0.49495842856379396, -0.9837730245287768
0.7564127149946869, -0.4102175496045086, -1.1975993537820608
0.9527821566598378, -0.3066394867382566, -1.358442733318924
1.1318768741509357, -0.1833555799960954, -1.464132457314769
1.2831914519444485, -0.04091075630136744, -1.515415681945952
1.3986481871380736, 0.1185086014433147, -1.5156309885814565
1.473082111225891, 0.2910059130991829, -1.4701908365339147
1.5044428840343835, 0.4710814351532723, -1.3859340318848106
1.4937021887882422, 0.6519125708114321, -1.2704210223257133
1.444485300271871, 0.825785728069346, -1.13124826387106
1.36247341416623, 0.9846408736145361, -0.975452813736503
1.25464614832592, 1.1206768757036265, -0.809065374937047
1.1284489315366024, 1.226958255122599, -0.6368508269253106
0.9909761654825877, 1.297962953509509, -0.4622520950613981
0.8482574505817261, 1.3300163345863627, -0.2875287438278633
0.704721231939805, 1.3215682569105716, -0.11405874661392086
0.5628893853548587, 1.2732864131339827, 0.05724689595537241
0.42332981779895784, 1.1879583986695523, 0.22547953664007434
0.28486500000000015, 1.0702150000000001, 0.3892859999999998
0.14500566696821277, 0.9261057432057177, 0.5465039677519478
0.0005538420408642553, 0.7625727516042394, 0.6939333164148834
-0.15169941359731798, 0.5868787698101614, 0.8272799585467215
-0.3142665241008563, 0.4060487580208529, 0.9412873716639064
-0.4883321310294274, 0.22638139857064007, 1.03004792403311
-0.6732753743168104, 0.05307759335697675, 1.087464021058817
-0.8664059010394792, -0.10998132438601599, 1.1078105548689516
-1.06294995531166, -0.26029070429144807, 1.0863372612828606
-1.2562950330705536, -0.39661917176743694, 1.019843813719425
-1.4384727229021246, -0.5187671149552583, 0.9071624170238279
-1.6008326447350314, -0.6272248109899213, 0.7494920125552796
-1.7348387403296968, -0.7227786058800575, 0.5505438233717381
-1.8329048987153849, -0.8061183945008086, 0.316478000068168
-1.8891815389229558, -0.8774981509778417, 0.05563323460680653
-1.9002088719403474, -0.9364936806969716, -0.22192715321509032
-1.8653656498855404, -0.9818890527269866, -0.5050104344118308
-1.7870628452689596, -1.0117068641281741, -0.7819750453359063
-1.6706576506219621, -1.023379530456109, -1.0414332871680578
-1.5240916643611166, -1.0140413122944696, -1.2729127602274992
-1.3572851075088705, -0.9809058274517973, -1.4674199384196158
-1.1813434617450675, -0.9216831042737392, -1.6178620602100655
-1.0076515005314433, -0.8349850337216175, -1.719300598446647
-0.8469404410073331, -0.720668954685183, -1.7690288390257158
-0.7084158744115385, -0.5800759207341859, -1.7664852055907936
-0.5990271886438983, -0.4161321138451435, -1.713030648037072
